STN,DATE,RH_0.1mm,EV24_0.1mm,RH_mm,EV24_mm
260,2007-06-27,24,33,2.4,3.3
260,2007-06-28,14,44,1.4,4.4
260,2007-06-29,40,11,4.0,1.1
260,2007-06-30,24,22,2.4,2.2
260,2007-07-01,78,33,7.8,3.3
260,2007-07-02,103,30,10.3,3.0
260,2007-07-03,9,20,0.9,2.0
260,2007-07-04,269,16,26.9,1.6
260,2007-07-05,274,28,27.4,2.8
260,2007-07-06,35,8,3.5,0.8
260,2007-07-07,-1,32,0.0,3.2
260,2007-07-08,7,32,0.7,3.2
260,2007-07-09,2,32,0.2,3.2
260,2007-07-10,-1,30,0.0,3.0
260,2007-07-11,33,16,3.3,1.6
260,2007-07-12,6,18,0.6,1.8
260,2007-07-13,0,28,0.0,2.8
260,2007-07-14,-1,32,0.0,3.2
260,2007-07-15,-1,27,0.0,2.7
260,2007-07-16,39,31,3.9,3.1
260,2007-07-17,4,39,0.4,3.9
260,2007-07-18,-1,33,0.0,3.3
260,2007-07-19,0,41,0.0,4.1
260,2007-07-20,67,13,6.7,1.3
260,2007-07-21,-1,43,0.0,4.3
260,2007-07-22,112,26,11.2,2.6
260,2007-07-23,96,15,9.6,1.5
260,2007-07-24,43,27,4.3,2.7
260,2007-07-25,-1,39,0.0,3.9
260,2007-07-26,105,16,10.5,1.6
260,2007-07-27,0,40,0.0,4.0
260,2007-07-28,129,29,12.9,2.9
260,2007-07-29,177,22,17.7,2.2
260,2007-07-30,18,34,1.8,3.4
260,2007-07-31,0,31,0.0,3.1
260,2007-08-01,0,42,0.0,4.2
260,2007-08-02,0,24,0.0,2.4
260,2007-08-03,0,33,0.0,3.3
260,2007-08-04,0,46,0.0,4.6
260,2007-08-05,0,48,0.0,4.8
260,2007-08-06,3,33,0.3,3.3
260,2007-08-07,-1,18,0.0,1.8
260,2007-08-08,3,22,0.3,2.2
260,2007-08-09,16,5,1.6,0.5
260,2007-08-10,0,21,0.0,2.1
260,2007-08-11,0,36,0.0,3.6
260,2007-08-12,31,30,3.1,3.0
260,2007-08-13,0,32,0.0,3.2
260,2007-08-14,76,31,7.6,3.1
260,2007-08-15,43,26,4.3,2.6
260,2007-08-16,92,26,9.2,2.6
260,2007-08-17,45,22,4.5,2.2
260,2007-08-18,-1,29,0.0,2.9
260,2007-08-19,-1,28,0.0,2.8
260,2007-08-20,39,19,3.9,1.9
260,2007-08-21,40,21,4.0,2.1
260,2007-08-22,-1,21,0.0,2.1
260,2007-08-23,9,17,0.9,1.7
260,2007-08-24,0,30,0.0,3.0
260,2007-08-25,0,34,0.0,3.4
260,2007-08-26,0,30,0.0,3.0
260,2007-08-27,0,27,0.0,2.7
260,2007-08-28,0,24,0.0,2.4
260,2007-08-29,0,27,0.0,2.7
260,2007-08-30,1,16,0.1,1.6
260,2007-08-31,24,10,2.4,1.0
260,2007-09-01,-1,18,0.0,1.8
260,2007-09-02,60,18,6.0,1.8
260,2007-09-03,141,24,14.1,2.4
260,2007-09-04,20,26,2.0,2.6
260,2007-09-05,17,7,1.7,0.7
260,2007-09-06,-1,19,0.0,1.9
260,2007-09-07,-1,23,0.0,2.3
260,2007-09-08,11,10,1.1,1.0
260,2007-09-09,-1,15,0.0,1.5
260,2007-09-10,187,13,18.7,1.3
260,2007-09-11,3,17,0.3,1.7
260,2007-09-12,0,15,0.0,1.5
260,2007-09-13,0,16,0.0,1.6
260,2007-09-14,2,15,0.2,1.5
260,2007-09-15,0,24,0.0,2.4
260,2007-09-16,0,24,0.0,2.4
260,2007-09-17,103,5,10.3,0.5
260,2007-09-18,36,18,3.6,1.8
260,2007-09-19,3,15,0.3,1.5
260,2007-09-20,58,7,5.8,0.7
260,2007-09-21,-1,14,0.0,1.4
260,2007-09-22,0,11,0.0,1.1
260,2007-09-23,0,23,0.0,2.3
260,2007-09-24,31,9,3.1,0.9
260,2007-09-25,143,12,14.3,1.2
260,2007-09-26,21,8,2.1,0.8
260,2007-09-27,-1,19,0.0,1.9
260,2007-09-28,82,11,8.2,1.1
260,2007-09-29,48,3,4.8,0.3
260,2007-09-30,2,11,0.2,1.1
260,2007-10-01,-1,5,0.0,0.5
260,2007-10-02,0,8,0.0,0.8
260,2007-10-03,112,3,11.2,0.3
260,2007-10-04,-1,9,0.0,0.9
260,2007-10-05,0,11,0.0,1.1
260,2007-10-06,0,19,0.0,1.9
260,2007-10-07,0,17,0.0,1.7
260,2007-10-08,0,10,0.0,1.0
260,2007-10-09,6,10,0.6,1.0
260,2007-10-10,0,13,0.0,1.3
260,2007-10-11,0,14,0.0,1.4
260,2007-10-12,0,11,0.0,1.1
260,2007-10-13,0,16,0.0,1.6
260,2007-10-14,0,17,0.0,1.7
260,2007-10-15,0,13,0.0,1.3
260,2007-10-16,0,15,0.0,1.5
260,2007-10-17,75,3,7.5,0.3
260,2007-10-18,5,11,0.5,1.1
260,2007-10-19,2,7,0.2,0.7
260,2007-10-20,0,12,0.0,1.2
260,2007-10-21,3,7,0.3,0.7
260,2007-10-22,0,12,0.0,1.2
260,2007-10-23,0,12,0.0,1.2
260,2007-10-24,0,6,0.0,0.6
260,2007-10-25,0,3,0.0,0.3
260,2007-10-26,0,4,0.0,0.4
260,2007-10-27,0,3,0.0,0.3
260,2007-10-28,18,6,1.8,0.6
260,2007-10-29,58,1,5.8,0.1
260,2007-10-30,40,7,4.0,0.7
260,2007-10-31,0,6,0.0,0.6
260,2007-11-01,0,4,0.0,0.4
260,2007-11-02,2,2,0.2,0.2
260,2007-11-03,5,3,0.5,0.3
260,2007-11-04,-1,4,0.0,0.4
260,2007-11-05,60,4,6.0,0.4
260,2007-11-06,14,7,1.4,0.7
260,2007-11-07,8,2,0.8,0.2
260,2007-11-08,77,4,7.7,0.4
260,2007-11-09,77,4,7.7,0.4
260,2007-11-10,115,5,11.5,0.5
260,2007-11-11,45,5,4.5,0.5
260,2007-11-12,5,5,0.5,0.5
260,2007-11-13,8,1,0.8,0.1
260,2007-11-14,1,6,0.1,0.6
260,2007-11-15,0,6,0.0,0.6
260,2007-11-16,0,3,0.0,0.3
260,2007-11-17,0,5,0.0,0.5
260,2007-11-18,0,6,0.0,0.6
260,2007-11-19,10,3,1.0,0.3
260,2007-11-20,6,4,0.6,0.4
260,2007-11-21,7,1,0.7,0.1
260,2007-11-22,0,6,0.0,0.6
260,2007-11-23,10,3,1.0,0.3
260,2007-11-24,13,3,1.3,0.3
260,2007-11-25,23,3,2.3,0.3
260,2007-11-26,2,4,0.2,0.4
260,2007-11-27,0,3,0.0,0.3
260,2007-11-28,2,1,0.2,0.1
260,2007-11-29,26,1,2.6,0.1
260,2007-11-30,67,1,6.7,0.1
260,2007-12-01,26,5,2.6,0.5
260,2007-12-02,130,1,13.0,0.1
260,2007-12-03,56,4,5.6,0.4
260,2007-12-04,6,2,0.6,0.2
260,2007-12-05,24,1,2.4,0.1
260,2007-12-06,239,1,23.9,0.1
260,2007-12-07,71,3,7.1,0.3
260,2007-12-08,108,3,10.8,0.3
260,2007-12-09,51,5,5.1,0.5
260,2007-12-10,1,3,0.1,0.3
260,2007-12-11,-1,4,0.0,0.4
260,2007-12-12,0,1,0.0,0.1
260,2007-12-13,0,2,0.0,0.2
260,2007-12-14,0,3,0.0,0.3
260,2007-12-15,0,2,0.0,0.2
260,2007-12-16,0,4,0.0,0.4
260,2007-12-17,0,1,0.0,0.1
260,2007-12-18,0,3,0.0,0.3
260,2007-12-19,0,4,0.0,0.4
260,2007-12-20,-1,1,0.0,0.1
260,2007-12-21,-1,1,0.0,0.1
260,2007-12-22,-1,4,0.0,0.4
260,2007-12-23,-1,3,0.0,0.3
260,2007-12-24,0,1,0.0,0.1
260,2007-12-25,7,2,0.7,0.2
260,2007-12-26,-1,2,0.0,0.2
260,2007-12-27,0,1,0.0,0.1
260,2007-12-28,0,2,0.0,0.2
260,2007-12-29,28,4,2.8,0.4
260,2007-12-30,3,3,0.3,0.3
260,2007-12-31,15,2,1.5,0.2
260,2008-01-01,0,2,0.0,0.2
260,2008-01-02,0,4,0.0,0.4
260,2008-01-03,1,2,0.1,0.2
260,2008-01-04,4,1,0.4,0.1
260,2008-01-05,87,2,8.7,0.2
260,2008-01-06,14,5,1.4,0.5
260,2008-01-07,54,3,5.4,0.3
260,2008-01-08,0,2,0.0,0.2
260,2008-01-09,12,3,1.2,0.3
260,2008-01-10,28,3,2.8,0.3
260,2008-01-11,126,2,12.6,0.2
260,2008-01-12,5,3,0.5,0.3
260,2008-01-13,3,3,0.3,0.3
260,2008-01-14,1,3,0.1,0.3
260,2008-01-15,82,1,8.2,0.1
260,2008-01-16,-1,4,0.0,0.4
260,2008-01-17,39,1,3.9,0.1
260,2008-01-18,100,1,10.0,0.1
260,2008-01-19,147,1,14.7,0.1
260,2008-01-20,17,1,1.7,0.1
260,2008-01-21,113,1,11.3,0.1
260,2008-01-22,9,6,0.9,0.6
260,2008-01-23,9,1,0.9,0.1
260,2008-01-24,20,1,2.0,0.1
260,2008-01-25,0,4,0.0,0.4
260,2008-01-26,0,6,0.0,0.6
260,2008-01-27,1,4,0.1,0.4
260,2008-01-28,0,3,0.0,0.3
260,2008-01-29,0,2,0.0,0.2
260,2008-01-30,36,3,3.6,0.3
260,2008-01-31,55,2,5.5,0.2
260,2008-02-01,9,5,0.9,0.5
260,2008-02-02,78,7,7.8,0.7
260,2008-02-03,-1,6,0.0,0.6
260,2008-02-04,2,3,0.2,0.3
260,2008-02-05,54,1,5.4,0.1
260,2008-02-06,13,2,1.3,0.2
260,2008-02-07,-1,5,0.0,0.5
260,2008-02-08,0,10,0.0,1.0
260,2008-02-09,0,10,0.0,1.0
260,2008-02-10,0,10,0.0,1.0
260,2008-02-11,0,10,0.0,1.0
260,2008-02-12,0,10,0.0,1.0
260,2008-02-13,0,2,0.0,0.2
260,2008-02-14,0,2,0.0,0.2
260,2008-02-15,0,11,0.0,1.1
260,2008-02-16,0,10,0.0,1.0
260,2008-02-17,0,10,0.0,1.0
260,2008-02-18,0,9,0.0,0.9
260,2008-02-19,0,3,0.0,0.3
260,2008-02-20,0,5,0.0,0.5
260,2008-02-21,9,3,0.9,0.3
260,2008-02-22,3,3,0.3,0.3
260,2008-02-23,0,5,0.0,0.5
260,2008-02-24,49,7,4.9,0.7
260,2008-02-25,18,12,1.8,1.2
260,2008-02-26,61,4,6.1,0.4
260,2008-02-27,0,12,0.0,1.2
260,2008-02-28,0,9,0.0,0.9
260,2008-02-29,96,8,9.6,0.8
260,2008-03-01,19,10,1.9,1.0
260,2008-03-02,2,13,0.2,1.3
260,2008-03-03,-1,12,0.0,1.2
260,2008-03-04,35,12,3.5,1.2
260,2008-03-05,1,13,0.1,1.3
260,2008-03-06,10,2,1.0,0.2
260,2008-03-07,6,5,0.6,0.5
260,2008-03-08,-1,10,0.0,1.0
260,2008-03-09,57,4,5.7,0.4
260,2008-03-10,26,4,2.6,0.4
260,2008-03-11,68,8,6.8,0.8
260,2008-03-12,19,4,1.9,0.4
260,2008-03-13,-1,12,0.0,1.2
260,2008-03-14,-1,17,0.0,1.7
260,2008-03-15,0,11,0.0,1.1
260,2008-03-16,141,3,14.1,0.3
260,2008-03-17,2,9,0.2,0.9
260,2008-03-18,5,14,0.5,1.4
260,2008-03-19,10,15,1.0,1.5
260,2008-03-20,214,8,21.4,0.8
260,2008-03-21,88,7,8.8,0.7
260,2008-03-22,2,6,0.2,0.6
260,2008-03-23,32,12,3.2,1.2
260,2008-03-24,70,13,7.0,1.3
260,2008-03-25,39,12,3.9,1.2
260,2008-03-26,10,6,1.0,0.6
260,2008-03-27,-1,9,0.0,0.9
260,2008-03-28,36,11,3.6,1.1
260,2008-03-29,5,19,0.5,1.9
260,2008-03-30,18,6,1.8,0.6
260,2008-03-31,4,13,0.4,1.3
260,2008-04-01,34,9,3.4,0.9
260,2008-04-02,3,11,0.3,1.1
260,2008-04-03,2,11,0.2,1.1
260,2008-04-04,-1,9,0.0,0.9
260,2008-04-05,140,7,14.0,0.7
260,2008-04-06,1,19,0.1,1.9
260,2008-04-07,-1,18,0.0,1.8
260,2008-04-08,-1,16,0.0,1.6
260,2008-04-09,0,26,0.0,2.6
260,2008-04-10,0,19,0.0,1.9
260,2008-04-11,0,23,0.0,2.3
260,2008-04-12,4,17,0.4,1.7
260,2008-04-13,-1,20,0.0,2.0
260,2008-04-14,0,16,0.0,1.6
260,2008-04-15,7,20,0.7,2.0
260,2008-04-16,0,15,0.0,1.5
260,2008-04-17,0,23,0.0,2.3
260,2008-04-18,0,25,0.0,2.5
260,2008-04-19,2,21,0.2,2.1
260,2008-04-20,0,32,0.0,3.2
260,2008-04-21,0,35,0.0,3.5
260,2008-04-22,0,33,0.0,3.3
260,2008-04-23,68,25,6.8,2.5
260,2008-04-24,14,19,1.4,1.9
260,2008-04-25,0,25,0.0,2.5
260,2008-04-26,-1,32,0.0,3.2
260,2008-04-27,0,30,0.0,3.0
260,2008-04-28,19,10,1.9,1.0
260,2008-04-29,45,22,4.5,2.2
260,2008-04-30,-1,19,0.0,1.9
260,2008-05-01,2,24,0.2,2.4
260,2008-05-02,-1,28,0.0,2.8
260,2008-05-03,0,35,0.0,3.5
260,2008-05-04,0,42,0.0,4.2
260,2008-05-05,0,44,0.0,4.4
260,2008-05-06,0,37,0.0,3.7
260,2008-05-07,0,44,0.0,4.4
260,2008-05-08,0,46,0.0,4.6
260,2008-05-09,0,47,0.0,4.7
260,2008-05-10,0,47,0.0,4.7
260,2008-05-11,0,48,0.0,4.8
260,2008-05-12,0,43,0.0,4.3
260,2008-05-13,0,37,0.0,3.7
260,2008-05-14,0,44,0.0,4.4
260,2008-05-15,28,25,2.8,2.5
260,2008-05-16,71,7,7.1,0.7
260,2008-05-17,53,7,5.3,0.7
260,2008-05-18,0,29,0.0,2.9
260,2008-05-19,5,21,0.5,2.1
260,2008-05-20,0,40,0.0,4.0
260,2008-05-21,0,37,0.0,3.7
260,2008-05-22,0,35,0.0,3.5
260,2008-05-23,0,37,0.0,3.7
260,2008-05-24,0,43,0.0,4.3
260,2008-05-25,14,14,1.4,1.4
260,2008-05-26,14,13,1.4,1.3
260,2008-05-27,1,26,0.1,2.6
260,2008-05-28,3,30,0.3,3.0
260,2008-05-29,53,16,5.3,1.6
260,2008-05-30,6,16,0.6,1.6
260,2008-05-31,77,31,7.7,3.1
260,2008-06-01,1,20,0.1,2.0
260,2008-06-02,196,41,19.6,4.1
260,2008-06-03,25,28,2.5,2.8
260,2008-06-04,0,22,0.0,2.2
260,2008-06-05,-1,9,0.0,0.9
260,2008-06-06,0,44,0.0,4.4
260,2008-06-07,0,33,0.0,3.3
260,2008-06-08,0,46,0.0,4.6
260,2008-06-09,0,52,0.0,5.2
260,2008-06-10,0,46,0.0,4.6
260,2008-06-11,0,36,0.0,3.6
260,2008-06-12,66,12,6.6,1.2
260,2008-06-13,-1,28,0.0,2.8
260,2008-06-14,24,18,2.4,1.8
260,2008-06-15,7,30,0.7,3.0
260,2008-06-16,0,37,0.0,3.7
260,2008-06-17,0,47,0.0,4.7
260,2008-06-18,0,37,0.0,3.7
260,2008-06-19,14,25,1.4,2.5
260,2008-06-20,0,31,0.0,3.1
260,2008-06-21,0,35,0.0,3.5
260,2008-06-22,0,34,0.0,3.4
260,2008-06-23,0,32,0.0,3.2
260,2008-06-24,0,47,0.0,4.7
260,2008-06-25,0,38,0.0,3.8
260,2008-06-26,0,45,0.0,4.5
260,2008-06-27,32,41,3.2,4.1
260,2008-06-28,32,26,3.2,2.6
260,2008-06-29,0,31,0.0,3.1
260,2008-06-30,0,37,0.0,3.7
260,2008-07-01,0,53,0.0,5.3
260,2008-07-02,33,33,3.3,3.3
260,2008-07-03,8,13,0.8,1.3
260,2008-07-04,0,46,0.0,4.6
260,2008-07-05,4,33,0.4,3.3
260,2008-07-06,32,31,3.2,3.1
260,2008-07-07,96,23,9.6,2.3
260,2008-07-08,183,20,18.3,2.0
260,2008-07-09,117,24,11.7,2.4
260,2008-07-10,67,10,6.7,1.0
260,2008-07-11,37,25,3.7,2.5
260,2008-07-12,42,30,4.2,3.0
260,2008-07-13,2,33,0.2,3.3
260,2008-07-14,0,40,0.0,4.0
260,2008-07-15,1,12,0.1,1.2
260,2008-07-16,4,35,0.4,3.5
260,2008-07-17,70,11,7.0,1.1
260,2008-07-18,8,17,0.8,1.7
260,2008-07-19,131,18,13.1,1.8
260,2008-07-20,43,24,4.3,2.4
260,2008-07-21,89,11,8.9,1.1
260,2008-07-22,1,34,0.1,3.4
260,2008-07-23,0,29,0.0,2.9
260,2008-07-24,0,50,0.0,5.0
260,2008-07-25,0,42,0.0,4.2
260,2008-07-26,274,28,27.4,2.8
260,2008-07-27,0,45,0.0,4.5
260,2008-07-28,8,31,0.8,3.1
260,2008-07-29,18,27,1.8,2.7
260,2008-07-30,0,33,0.0,3.3
260,2008-07-31,0,44,0.0,4.4
260,2008-08-01,97,35,9.7,3.5
260,2008-08-02,11,32,1.1,3.2
260,2008-08-03,87,14,8.7,1.4
260,2008-08-04,33,32,3.3,3.2
260,2008-08-05,2,31,0.2,3.1
260,2008-08-06,2,38,0.2,3.8
260,2008-08-07,127,14,12.7,1.4
260,2008-08-08,104,22,10.4,2.2
260,2008-08-09,10,32,1.0,3.2
260,2008-08-10,24,25,2.4,2.5
260,2008-08-11,-1,18,0.0,1.8
260,2008-08-12,22,24,2.2,2.4
260,2008-08-13,35,25,3.5,2.5
260,2008-08-14,1,26,0.1,2.6
260,2008-08-15,40,31,4.0,3.1
260,2008-08-16,0,36,0.0,3.6
260,2008-08-17,90,16,9.0,1.6
260,2008-08-18,132,10,13.2,1.0
260,2008-08-19,45,21,4.5,2.1
260,2008-08-20,57,14,5.7,1.4
260,2008-08-21,18,20,1.8,2.0
260,2008-08-22,64,9,6.4,0.9
260,2008-08-23,132,28,13.2,2.8
260,2008-08-24,3,17,0.3,1.7
260,2008-08-25,-1,27,0.0,2.7
260,2008-08-26,-1,6,0.0,0.6
260,2008-08-27,1,6,0.1,0.6
260,2008-08-28,0,9,0.0,0.9
260,2008-08-29,0,26,0.0,2.6
260,2008-08-30,0,37,0.0,3.7
260,2008-08-31,-1,34,0.0,3.4
260,2008-09-01,-1,21,0.0,2.1
260,2008-09-02,75,9,7.5,0.9
260,2008-09-03,2,12,0.2,1.2
260,2008-09-04,0,23,0.0,2.3
260,2008-09-05,42,12,4.2,1.2
260,2008-09-06,6,18,0.6,1.8
260,2008-09-07,66,8,6.6,0.8
260,2008-09-08,67,11,6.7,1.1
260,2008-09-09,29,30,2.9,3.0
260,2008-09-10,0,21,0.0,2.1
260,2008-09-11,51,26,5.1,2.6
260,2008-09-12,375,6,37.5,0.6
260,2008-09-13,9,11,0.9,1.1
260,2008-09-14,0,25,0.0,2.5
260,2008-09-15,0,18,0.0,1.8
260,2008-09-16,0,12,0.0,1.2
260,2008-09-17,0,13,0.0,1.3
260,2008-09-18,0,23,0.0,2.3
260,2008-09-19,0,20,0.0,2.0
260,2008-09-20,0,23,0.0,2.3
260,2008-09-21,0,16,0.0,1.6
260,2008-09-22,-1,15,0.0,1.5
260,2008-09-23,18,6,1.8,0.6
260,2008-09-24,-1,9,0.0,0.9
260,2008-09-25,0,22,0.0,2.2
260,2008-09-26,0,21,0.0,2.1
260,2008-09-27,0,21,0.0,2.1
260,2008-09-28,2,18,0.2,1.8
260,2008-09-29,42,10,4.2,1.0
260,2008-09-30,216,5,21.6,0.5
260,2008-10-01,183,11,18.3,1.1
260,2008-10-02,128,12,12.8,1.2
260,2008-10-03,29,17,2.9,1.7
260,2008-10-04,8,11,0.8,1.1
260,2008-10-05,186,2,18.6,0.2
260,2008-10-06,-1,6,0.0,0.6
260,2008-10-07,1,8,0.1,0.8
260,2008-10-08,11,9,1.1,0.9
260,2008-10-09,0,13,0.0,1.3
260,2008-10-10,0,15,0.0,1.5
260,2008-10-11,0,16,0.0,1.6
260,2008-10-12,0,10,0.0,1.0
260,2008-10-13,-1,15,0.0,1.5
260,2008-10-14,-1,13,0.0,1.3
260,2008-10-15,54,3,5.4,0.3
260,2008-10-16,50,9,5.0,0.9
260,2008-10-17,14,10,1.4,1.0
260,2008-10-18,0,10,0.0,1.0
260,2008-10-19,0,9,0.0,0.9
260,2008-10-20,-1,14,0.0,1.4
260,2008-10-21,82,7,8.2,0.7
260,2008-10-22,0,9,0.0,0.9
260,2008-10-23,0,12,0.0,1.2
260,2008-10-24,55,2,5.5,0.2
260,2008-10-25,0,12,0.0,1.2
260,2008-10-26,99,1,9.9,0.1
260,2008-10-27,-1,10,0.0,1.0
260,2008-10-28,15,5,1.5,0.5
260,2008-10-29,0,6,0.0,0.6
260,2008-10-30,-1,5,0.0,0.5
260,2008-10-31,0,6,0.0,0.6
260,2008-11-01,32,2,3.2,0.2
260,2008-11-02,-1,7,0.0,0.7
260,2008-11-03,-1,1,0.0,0.1
260,2008-11-04,0,4,0.0,0.4
260,2008-11-05,5,1,0.5,0.1
260,2008-11-06,1,6,0.1,0.6
260,2008-11-07,5,7,0.5,0.7
260,2008-11-08,-1,9,0.0,0.9
260,2008-11-09,50,6,5.0,0.6
260,2008-11-10,170,3,17.0,0.3
260,2008-11-11,184,4,18.4,0.4
260,2008-11-12,7,4,0.7,0.4
260,2008-11-13,1,7,0.1,0.7
260,2008-11-14,8,1,0.8,0.1
260,2008-11-15,30,2,3.0,0.2
260,2008-11-16,-1,3,0.0,0.3
260,2008-11-17,1,5,0.1,0.5
260,2008-11-18,13,2,1.3,0.2
260,2008-11-19,0,3,0.0,0.3
260,2008-11-20,56,3,5.6,0.3
260,2008-11-21,94,4,9.4,0.4
260,2008-11-22,79,4,7.9,0.4
260,2008-11-23,35,2,3.5,0.2
260,2008-11-24,39,3,3.9,0.3
260,2008-11-25,2,4,0.2,0.4
260,2008-11-26,7,2,0.7,0.2
260,2008-11-27,-1,1,0.0,0.1
260,2008-11-28,0,1,0.0,0.1
260,2008-11-29,2,3,0.2,0.3
260,2008-11-30,84,1,8.4,0.1
260,2008-12-01,-1,2,0.0,0.2
260,2008-12-02,51,3,5.1,0.3
260,2008-12-03,12,3,1.2,0.3
260,2008-12-04,38,1,3.8,0.1
260,2008-12-05,-1,2,0.0,0.2
260,2008-12-06,4,4,0.4,0.4
260,2008-12-07,-1,5,0.0,0.5
260,2008-12-08,0,2,0.0,0.2
260,2008-12-09,26,1,2.6,0.1
260,2008-12-10,28,4,2.8,0.4
260,2008-12-11,2,1,0.2,0.1
260,2008-12-12,0,3,0.0,0.3
260,2008-12-13,0,4,0.0,0.4
260,2008-12-14,0,2,0.0,0.2
260,2008-12-15,0,1,0.0,0.1
260,2008-12-16,0,1,0.0,0.1
260,2008-12-17,-1,2,0.0,0.2
260,2008-12-18,-1,1,0.0,0.1
260,2008-12-19,55,4,5.5,0.4
260,2008-12-20,9,1,0.9,0.1
260,2008-12-21,11,1,1.1,0.1
260,2008-12-22,6,3,0.6,0.3
260,2008-12-23,-1,2,0.0,0.2
260,2008-12-24,1,1,0.1,0.1
260,2008-12-25,0,2,0.0,0.2
260,2008-12-26,0,4,0.0,0.4
260,2008-12-27,0,4,0.0,0.4
260,2008-12-28,0,4,0.0,0.4
260,2008-12-29,0,3,0.0,0.3
260,2008-12-30,0,4,0.0,0.4
260,2008-12-31,-1,2,0.0,0.2
260,2009-01-01,0,1,0.0,0.1
260,2009-01-02,5,1,0.5,0.1
260,2009-01-03,-1,1,0.0,0.1
260,2009-01-04,40,1,4.0,0.1
260,2009-01-05,21,3,2.1,0.3
260,2009-01-06,0,4,0.0,0.4
260,2009-01-07,2,2,0.2,0.2
260,2009-01-08,-1,1,0.0,0.1
260,2009-01-09,-1,3,0.0,0.3
260,2009-01-10,0,4,0.0,0.4
260,2009-01-11,0,5,0.0,0.5
260,2009-01-12,24,3,2.4,0.3
260,2009-01-13,40,1,4.0,0.1
260,2009-01-14,-1,3,0.0,0.3
260,2009-01-15,0,5,0.0,0.5
260,2009-01-16,-1,2,0.0,0.2
260,2009-01-17,7,1,0.7,0.1
260,2009-01-18,54,1,5.4,0.1
260,2009-01-19,41,1,4.1,0.1
260,2009-01-20,9,4,0.9,0.4
260,2009-01-21,0,3,0.0,0.3
260,2009-01-22,68,1,6.8,0.1
260,2009-01-23,226,1,22.6,0.1
260,2009-01-24,-1,3,0.0,0.3
260,2009-01-25,0,5,0.0,0.5
260,2009-01-26,0,5,0.0,0.5
260,2009-01-27,0,5,0.0,0.5
260,2009-01-28,0,6,0.0,0.6
260,2009-01-29,0,7,0.0,0.7
260,2009-01-30,0,7,0.0,0.7
260,2009-01-31,0,7,0.0,0.7
260,2009-02-01,-1,5,0.0,0.5
260,2009-02-02,-1,2,0.0,0.2
260,2009-02-03,24,1,2.4,0.1
260,2009-02-04,-1,1,0.0,0.1
260,2009-02-05,30,3,3.0,0.3
260,2009-02-06,-1,6,0.0,0.6
260,2009-02-07,30,4,3.0,0.4
260,2009-02-08,17,5,1.7,0.5
260,2009-02-09,98,2,9.8,0.2
260,2009-02-10,82,1,8.2,0.1
260,2009-02-11,23,5,2.3,0.5
260,2009-02-12,5,8,0.5,0.8
260,2009-02-13,23,2,2.3,0.2
260,2009-02-14,0,8,0.0,0.8
260,2009-02-15,33,3,3.3,0.3
260,2009-02-16,59,5,5.9,0.5
260,2009-02-17,38,2,3.8,0.2
260,2009-02-18,0,7,0.0,0.7
260,2009-02-19,10,2,1.0,0.2
260,2009-02-20,6,3,0.6,0.3
260,2009-02-21,0,5,0.0,0.5
260,2009-02-22,5,4,0.5,0.4
260,2009-02-23,7,5,0.7,0.5
260,2009-02-24,0,4,0.0,0.4
260,2009-02-25,6,3,0.6,0.3
260,2009-02-26,16,8,1.6,0.8
260,2009-02-27,34,3,3.4,0.3
260,2009-02-28,5,5,0.5,0.5
260,2009-03-01,5,9,0.5,0.9
260,2009-03-02,0,7,0.0,0.7
260,2009-03-03,-1,4,0.0,0.4
260,2009-03-04,1,3,0.1,0.3
260,2009-03-05,3,7,0.3,0.7
260,2009-03-06,4,8,0.4,0.8
260,2009-03-07,2,11,0.2,1.1
260,2009-03-08,68,14,6.8,1.4
260,2009-03-09,3,4,0.3,0.4
260,2009-03-10,49,3,4.9,0.3
260,2009-03-11,-1,13,0.0,1.3
260,2009-03-12,29,3,2.9,0.3
260,2009-03-13,0,14,0.0,1.4
260,2009-03-14,16,7,1.6,0.7
260,2009-03-15,0,10,0.0,1.0
260,2009-03-16,0,10,0.0,1.0
260,2009-03-17,0,18,0.0,1.8
260,2009-03-18,0,15,0.0,1.5
260,2009-03-19,0,18,0.0,1.8
260,2009-03-20,0,20,0.0,2.0
260,2009-03-21,0,20,0.0,2.0
260,2009-03-22,-1,16,0.0,1.6
260,2009-03-23,58,6,5.8,0.6
260,2009-03-24,8,17,0.8,1.7
260,2009-03-25,87,9,8.7,0.9
260,2009-03-26,48,4,4.8,0.4
260,2009-03-27,13,14,1.3,1.4
260,2009-03-28,88,10,8.8,1.0
260,2009-03-29,-1,13,0.0,1.3
260,2009-03-30,0,20,0.0,2.0
260,2009-03-31,0,24,0.0,2.4
260,2009-04-01,0,25,0.0,2.5
260,2009-04-02,0,28,0.0,2.8
260,2009-04-03,0,27,0.0,2.7
260,2009-04-04,0,7,0.0,0.7
260,2009-04-05,0,17,0.0,1.7
260,2009-04-06,0,25,0.0,2.5
260,2009-04-07,-1,8,0.0,0.8
260,2009-04-08,22,9,2.2,0.9
260,2009-04-09,1,11,0.1,1.1
260,2009-04-10,2,30,0.2,3.0
260,2009-04-11,2,22,0.2,2.2
260,2009-04-12,58,18,5.8,1.8
260,2009-04-13,0,28,0.0,2.8
260,2009-04-14,0,28,0.0,2.8
260,2009-04-15,-1,34,0.0,3.4
260,2009-04-16,3,19,0.3,1.9
